"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"764",764,764,"Armitage, Anna R.",3,"Texas A&M Univ, Dept Marine Biol, POB 1675, Galveston, TX 77553 USA.","texas a&m univ","pob 1675","77553","galveston","tx","usa",NA,NA,"0000-0003-1563-8026","WOS:000513811400005",136,"J","2020","WILEY"
"765",765,765,"Charles, Sean P.",1,"Florida Int Univ, Dept Biol Sci, Miami, FL 33199 USA.","florida int univ","dept biol sci","33199","miami","fl","usa",NA,NA,NA,"WOS:000513811400005",136,"J","2020","WILEY"
"766",766,766,"Guo, Hongyu",4,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,NA,"WOS:000513811400005",136,"J","2020","WILEY"
"767",767,481,"Kominoski, John S.",2,"Florida Int Univ, Dept Biol Sci, Miami, FL 33199 USA.","florida int univ","dept biol sci","33199","miami","fl","usa",NA,"A-5907-2008","0000-0002-0978-3326","WOS:000513811400005",136,"J","2020","WILEY"
"768",768,768,"Pennings, Steven C.",6,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,"0000-0003-4757-7125","WOS:000513811400005",136,"J","2020","WILEY"
"769",769,769,"Weaver, Carolyn A.",5,"Texas A&M Univ, Dept Ecosyst Sci & Management, College Stn, TX 77843 USA.","texas a&m univ","dept ecosyst sci & management","77843","college stn","tx","usa",NA,NA,"0000-0002-1447-6371","WOS:000513811400005",136,"J","2020","WILEY"
"770",770,770,"Cowles, Geoffrey W.",3,"Univ Massachusetts Dartmouth, Sch Marine Sci & Technol, Dept Fisheries Oceanog, 836 South Rodney French Blvd, New Bedford, MA 02744 USA.","univ massachusetts dartmouth","836 south rodney french blvd","02744","new bedford","ma","usa",NA,NA,NA,"WOS:000513811400008",137,"J","2020","WILEY"
"771",771,771,"Danylchuk, Andy J.",4,"Univ Massachusetts, Dept Environm Conservat, 160 Holdsworth Way, Amherst, MA 01003 USA.","univ massachusetts","160 holdsworth way","01003","amherst","ma","usa",NA,NA,NA,"WOS:000513811400008",137,"J","2020","WILEY"
"772",772,772,"Haak, Christopher R.",1,"Univ Massachusetts, Dept Environm Conservat, 160 Holdsworth Way, Amherst, MA 01003 USA.","univ massachusetts","160 holdsworth way","01003","amherst","ma","usa",NA,NA,NA,"WOS:000513811400008",137,"J","2020","WILEY"
"773",773,773,"Hui, Francis K. C.",2,"Australian Natl Univ, Res Sch Finance Actuarial Studies & Stat, Acton, ACT 2601, Australia.","australian natl univ","res sch finance actuarial studies & stat",NA,"acton","act ","australia",NA,NA,NA,"WOS:000513811400008",137,"J","2020","WILEY"
"774",774,774,"Lopez-Delgado, Edwin O.",1,"Texas A&M Univ, Dept Wildlife & Fisheries Sci, College Stn, TX 77843 USA.","texas a&m univ","dept wildlife & fisheries sci","77843","college stn","tx","usa",NA,NA,NA,"WOS:000513811400022",138,"J","2020","WILEY"
"775",775,775,"Villa-Navarro, Francisco A.",3,"Univ Tolima, Fac Ciencias, Grp Invest Zool, Tolima, Colombia.","univ tolima","fac ciencias",NA,"grp invest zool","tolima","colombia",NA,NA,NA,"WOS:000513811400022",138,"J","2020","WILEY"
"776",776,776,"Winemiller, Kirk O.",2,"Texas A&M Univ, Dept Wildlife & Fisheries Sci, College Stn, TX 77843 USA.","texas a&m univ","dept wildlife & fisheries sci","77843","college stn","tx","usa",NA,NA,NA,"WOS:000513811400022",138,"J","2020","WILEY"
"777",777,777,"Andresson, Olafur S.",5,"Univ Iceland, Fac Life & Environm Sci, Sturlugata 7, IS-101 Reykjavik, Iceland.","univ iceland","fac life & environm sci","101"," reykjavik",NA,"iceland",NA,NA,NA,"WOS:000513811400021",139,"J","2020","WILEY"
"778",778,778,"Bellenger, Jean-Philippe",4,"Univ Sherbrooke, Fac Sci, Dept Chem, Ctr Seve, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","fac sci"," j1k 2r1","pq",NA,"canada",NA,NA,NA,"WOS:000513811400021",139,"J","2020","WILEY"
"779",779,779,"Jonsdottir, Ingibjorg S.",3,"Univ Iceland, Fac Life & Environm Sci, Sturlugata 7, IS-101 Reykjavik, Iceland.","univ iceland","fac life & environm sci","101"," reykjavik",NA,"iceland",NA,NA,NA,"WOS:000513811400021",139,"J","2020","WILEY"
"780",780,62,"Rousk, Kathrin",2,"Univ Copenhagen, Terr Ecol Sect, Dept Biol, Univ Pk 15, DK-2100 Copenhagen, Denmark.","univ copenhagen","terr ecol sect","2100"," copenhagen",NA,"denmark",NA,"H-8836-2013","0000-0003-3140-9864","WOS:000513811400021",139,"J","2020","WILEY"
"781",781,781,"Salazar, Alejandro",1,"Univ Iceland, Fac Life & Environm Sci, Sturlugata 7, IS-101 Reykjavik, Iceland.","univ iceland","fac life & environm sci","101"," reykjavik",NA,"iceland",NA,NA,"0000-0002-0798-882X","WOS:000513811400021",139,"J","2020","WILEY"
"782",782,782,"Barlow, Jos",13,"Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.","univ lancaster","lancaster environm ctr","la1 4yq","lancaster ",NA,"england",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"783",783,783,"Berenguer, Erika",4,"Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.","univ lancaster","lancaster environm ctr","la1 4yq","lancaster ",NA,"england",NA,NA,"0000-0001-8157-8792","WOS:000508801800001",140,"J","2020","WILEY"
"784",784,784,"Elias, Fernando",1,"Univ Fed Para, Inst Ciencias Biol, Programa Posgrad Ecol, Embrapa Amazonia Oriental, BR-66075110 Belem, Para, Brazil.","univ fed para","inst ciencias biol","66075110"," belem","para","brazil",NA,"P-4400-2014","0000-0001-9190-1733","WOS:000508801800001",140,"J","2020","WILEY"
"785",785,785,"Espirito-Santo, Fernando",11,"Univ Leicester, Ctr Landscape & Climate Res, Sch Geog Geol & Environm, Leicester Inst Space & Earth Observat, Univ Rd, Leicester LE1 7RH, Leics, England.","univ leicester","ctr landscape & climate res","le1 7rh","leicester ","leics","england",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"786",786,786,"Ferreira, Fabricio Nascimento",10,"Embrapa Amazonia Oriental, BR-66095903 Belem, Para, Brazil.","embrapa amazonia oriental",NA,"66095903"," belem","para","brazil",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"787",787,787,"Ferreira, Joice",2,"Univ Fed Para, Inst Ciencias Biol, Programa Posgrad Ecol, Embrapa Amazonia Oriental, BR-66075110 Belem, Para, Brazil.","univ fed para","inst ciencias biol","66075110"," belem","para","brazil",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"788",788,788,"Ferreira, Socorro",5,"Embrapa Amazonia Oriental, BR-66095903 Belem, Para, Brazil.","embrapa amazonia oriental",NA,"66095903"," belem","para","brazil",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"789",789,789,"Lennox, Gareth D.",3,"Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.","univ lancaster","lancaster environm ctr","la1 4yq","lancaster ",NA,"england",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"790",790,790,"Melo, Lia de Oliveira",7,"Univ Fed Oeste Para, BR-68040255 Santarem, Para, Brazil.","univ fed oeste para",NA,"68040255"," santarem","para","brazil",NA,NA,"0000-0002-5354-7742","WOS:000508801800001",140,"J","2020","WILEY"
"791",791,791,"Nascimento, Rodrigo O.",9,"Univ Fed Para, Inst Geociencias, Programa Posgrad Ciencias Ambientais, BR-66075110 Belem, Para, Brazil.","univ fed para","inst geociencias","66075110"," belem","para","brazil",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"792",792,792,"Reis Junior, Denilson N.",8,"Univ Fed Rural Amazonia, Dept Engn Florestal, BR-66077830 Belem, Para, Brazil.","univ fed rural amazonia","dept engn florestal","66077830"," belem","para","brazil",NA,NA,NA,"WOS:000508801800001",140,"J","2020","WILEY"
"793",793,793,"Schwartz, Gustavo",6,"Embrapa Amazonia Oriental, BR-66095903 Belem, Para, Brazil.","embrapa amazonia oriental",NA,"66095903"," belem","para","brazil",NA,NA,"0000-0002-1717-4491","WOS:000508801800001",140,"J","2020","WILEY"
"794",794,794,"Smith, Charlotte C.",12,"Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.","univ lancaster","lancaster environm ctr","la1 4yq","lancaster ",NA,"england",NA,"AAQ-4295-2020","0000-0002-3767-6587","WOS:000508801800001",140,"J","2020","WILEY"
"795",795,794,"Smith, Charlotte C.",12,"Univ Lancaster, Lancaster Environm Ctr, Lancaster LA1 4YQ, England.","univ lancaster","lancaster environm ctr","la1 4yq","lancaster ",NA,"england",NA,"AAQ-4295-2020","0000-0001-8166-3938","WOS:000508801800001",140,"J","2020","WILEY"
"796",796,796,"Boersma, P. Dee",3,"Univ Washington, Dept Biol, Seattle, WA 98103 USA.","univ washington","dept biol","98103","seattle","wa","usa",NA,NA,NA,"WOS:000508802400001",141,"J","2020","WILEY"
"797",797,797,"Garcia Borboroglu, Pablo",2,"Univ Washington, Dept Biol, Seattle, WA 98103 USA.","univ washington","dept biol","98103","seattle","wa","usa",NA,NA,NA,"WOS:000508802400001",141,"J","2020","WILEY"
"798",798,798,"Gownaris, Natasha J.",1,"Gettysburg Coll, Dept Environm Studies, Gettysburg, PA 17325 USA.","gettysburg coll","dept environm studies","17325","gettysburg","pa","usa",NA,NA,NA,"WOS:000508802400001",141,"J","2020","WILEY"
"799",799,799,"Hotaling, Scott",1,"Washington State Univ, Sch Biol Sci, Pullman, WA 99164 USA.","washington state univ","sch biol sci","99164","pullman","wa","usa",NA,NA,"0000-0002-5965-0986","WOS:000508801400001",142,"J","2020","WILEY"
"800",800,800,"Kelley, Joanna L.",3,"Washington State Univ, Sch Biol Sci, Pullman, WA 99164 USA.","washington state univ","sch biol sci","99164","pullman","wa","usa",NA,NA,"0000-0002-7731-605X","WOS:000508801400001",142,"J","2020","WILEY"
"801",801,801,"Watts, Heather E.",4,"Washington State Univ, Sch Biol Sci, Pullman, WA 99164 USA.","washington state univ","sch biol sci","99164","pullman","wa","usa",NA,NA,"0000-0002-9888-825X","WOS:000508801400001",142,"J","2020","WILEY"
"802",802,802,"Wimberger, Peter H.",2,"Univ Puget Sound, Biol Dept, Slater Museum Nat Hist, Tacoma, WA 98416 USA.","univ puget sound","slater museum nat hist","98416","tacoma","wa","usa",NA,NA,NA,"WOS:000508801400001",142,"J","2020","WILEY"
"803",803,803,"Bradford, Kent J.",2,"Univ Calif Davis, Dept Plant Sci, Seed Biotechnol Ctr, Davis, CA 95616 USA.","univ calif davis","seed biotechnol ctr","95616","davis","ca","usa",NA,NA,NA,"WOS:000508802100001",143,"J","2020","WILEY"
"804",804,804,"Huang, Zhen-Ying",3,"Chinese Acad Sci, Inst Bot, State Key Lab Vegetat & Environm Change, Beijing 100093, Peoples R China.","chinese acad sci","inst bot"," 10009","beijing",NA,"peoples r china",NA,NA,"0000-0002-1309-8591","WOS:000508802100001",143,"J","2020","WILEY"
"805",805,805,"Liu, Shuangshuang",1,"Fudan Univ, Inst Biodivers Sci, Key Lab Biodivers Sci & Ecol Engn, Minist Educ, Shanghai 200438, Peoples R China.","fudan univ","inst biodivers sci"," 20043","shanghai",NA,"peoples r china",NA,NA,NA,"WOS:000508802100001",143,"J","2020","WILEY"
"806",806,806,"Venable, D. Lawrence",4,"Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ 85721 USA.","univ arizona","dept ecol & evolutionary biol","85721","tucson","az","usa",NA,NA,NA,"WOS:000508802100001",143,"J","2020","WILEY"
"807",807,807,"Ecke, Frauke",3,"Swedish Univ Agr Sci, Dept Wildlife Fish & Environm Studies, SE-90183 Umea, Sweden.","swedish univ agr sci","dept wildlife fish & environm studies","90183"," umea",NA,"sweden",NA,NA,NA,"WOS:000508801600001",144,"J","2020","WILEY"
"808",808,808,"Fischhoff, Ilya R.",2,"Cary Inst Ecosyst Studies, Box AB, Millbrook, NY 12545 USA.","cary inst ecosyst studies","box ab","12545","millbrook","ny","usa",NA,"B-6303-2014","0000-0001-6956-8284","WOS:000508801600001",144,"J","2020","WILEY"
"809",809,809,"Hornfeldt, Birger",4,"Swedish Univ Agr Sci, Dept Wildlife Fish & Environm Studies, SE-90183 Umea, Sweden.","swedish univ agr sci","dept wildlife fish & environm studies","90183"," umea",NA,"sweden",NA,NA,NA,"WOS:000508801600001",144,"J","2020","WILEY"
"810",810,810,"Magnusson, Magnus",1,"Swedish Univ Agr Sci, Dept Wildlife Fish & Environm Studies, SE-90183 Umea, Sweden.","swedish univ agr sci","dept wildlife fish & environm studies","90183"," umea",NA,"sweden",NA,NA,NA,"WOS:000508801600001",144,"J","2020","WILEY"
"811",811,811,"Ostfeld, Richard S.",5,"Cary Inst Ecosyst Studies, Box AB, Millbrook, NY 12545 USA.","cary inst ecosyst studies","box ab","12545","millbrook","ny","usa",NA,NA,"0000-0002-3707-9301","WOS:000508801600001",144,"J","2020","WILEY"
"812",812,812,"Hobbie, Erik A.",5,"Univ New Hampshire, Earth Syst Res Ctr, Morse Hall,8 Coll Rd, Durham, NH 03824 USA.","univ new hampshire","8 coll rd","03824","durham","nh","usa",NA,NA,"0000-0002-1629-6307","WOS:000508801500001",145,"J","2020","WILEY"
"813",813,813,"Knighton, W. Berk",4,"Montana State Univ, Dept Chem & Biochem, Bozeman, MT 59717 USA.","montana state univ","dept chem & biochem","59717","bozeman","mt","usa",NA,NA,NA,"WOS:000508801500001",145,"J","2020","WILEY"
"814",814,814,"Ouimette, Andrew P.",3,"Univ New Hampshire, Earth Syst Res Ctr, Morse Hall,8 Coll Rd, Durham, NH 03824 USA.","univ new hampshire","8 coll rd","03824","durham","nh","usa",NA,NA,NA,"WOS:000508801500001",145,"J","2020","WILEY"
"815",815,725,"Rowe, Rebecca J.",7,"Univ New Hampshire, Nat Resources & Environm, 114 James Hall,56 Coll Rd, Durham, NH 03824 USA.","univ new hampshire","56 coll rd","03824","durham","nh","usa",NA,NA,"0000-0002-0492-568X","WOS:000508801500001",145,"J","2020","WILEY"
"816",816,726,"Stephens, Ryan B.",1,"Univ New Hampshire, Nat Resources & Environm, 114 James Hall,56 Coll Rd, Durham, NH 03824 USA.","univ new hampshire","56 coll rd","03824","durham","nh","usa",NA,NA,"0000-0001-8524-9873","WOS:000508801500001",145,"J","2020","WILEY"
"817",817,817,"Stoy, Paul C.",6,"Univ Wisconsin, Dept Biol Syst Engn, Madison, WI 53706 USA.","univ wisconsin","dept biol syst engn","53706","madison","wi","usa",NA,NA,"0000-0002-6053-6232","WOS:000508801500001",145,"J","2020","WILEY"
"818",818,818,"Trowbridge, Amy M.",2,"Univ Wisconsin, Dept Entomol, Madison, WI 53706 USA.","univ wisconsin","dept entomol","53706","madison","wi","usa",NA,NA,NA,"WOS:000508801500001",145,"J","2020","WILEY"
"819",819,819,"Du, Sheng",3,"Chinese Acad Sci, Inst Soil & Water Conservat, State Kev Lab Soil Eros & Dryland Fanning Loess P, Yangling 712100, Shaanxi, Peoples R China.","chinese acad sci","inst soil & water conservat"," 71210","yangling","shaanxi","peoples r china",NA,NA,NA,"WOS:000508801700001",146,"J","2020","WILEY"
"820",820,820,"Taniguchi, Takeshi",2,"Tottori Univ, Arid Land Res Ctr, 1390 Hamasaka, Tottori 6800001, Japan.","tottori univ","arid land res ctr"," 68000","tottori",NA,"japan",NA,"C-9364-2019",NA,"WOS:000508801700001",146,"J","2020","WILEY"
"821",821,821,"Tateno, Ryunosuice",5,"Kyoto Univ, Field Sci Educ & Res Ctr, Kyoto 6068502, Japan.","kyoto univ","field sci educ & res ctr"," 60685","kyoto",NA,"japan",NA,NA,NA,"WOS:000508801700001",146,"J","2020","WILEY"
"822",822,822,"Tatsumi, Chikae",1,"Kyoto Univ, Grad Sch Agr, Sakyo Ku, Kyoto 6068502, Japan.","kyoto univ","grad sch agr"," 60685","kyoto",NA,"japan",NA,NA,"0000-0001-7191-6049","WOS:000508801700001",146,"J","2020","WILEY"
"823",823,823,"Yamanaka, Norikazu",4,"Tottori Univ, Arid Land Res Ctr, 1390 Hamasaka, Tottori 6800001, Japan.","tottori univ","arid land res ctr"," 68000","tottori",NA,"japan",NA,NA,NA,"WOS:000508801700001",146,"J","2020","WILEY"
"824",824,824,"Baessler, Claus",9,"Bavarian Forest Natl Pk, Freyunger Str 2, D-94481 Grafenau, Germany.","bavarian forest natl pk","freyunger str 2","94481"," grafenau",NA,"germany",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"825",825,825,"Bernhardt-Roemermann, Markus",3,"Friedrich Schiller Univ Jena, Inst Ecol & Evolut, Dornburger Str 159, D-07743 Jena, Germany.","friedrich schiller univ jena","inst ecol & evolut","07743"," jena",NA,"germany",NA,"B-3027-2009","0000-0002-2740-2304","WOS:000508802500001",147,"J","2020","WILEY"
"826",826,826,"Chao, Anne",2,"Natl Tsing Hua Univ Hsin Chu, Inst Stat, Hsinchu 30043, Taiwan.","natl tsing hua univ hsin chu","inst stat"," 30043","hsinchu",NA,"taiwan",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"827",827,827,"Chen, Yan-Han",4,"Natl Tsing Hua Univ Hsin Chu, Inst Stat, Hsinchu 30043, Taiwan.","natl tsing hua univ hsin chu","inst stat"," 30043","hsinchu",NA,"taiwan",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"828",828,828,"Georgiev, Kostadin B.",5,"Univ Wurzburg, Bioctr, Field Stn Fabrikschleichach, Glashuttenstr 5, D-96181 Rauhenebrach, Germany.","univ wurzburg","bioctr","96181"," rauhenebrach",NA,"germany",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"829",829,829,"Heibl, Christoph",6,"Bavarian Forest Natl Pk, Freyunger Str 2, D-94481 Grafenau, Germany.","bavarian forest natl pk","freyunger str 2","94481"," grafenau",NA,"germany",NA,NA,"0000-0002-7655-3299","WOS:000508802500001",147,"J","2020","WILEY"
"830",830,830,"Mueller, Joerg",7,"Univ Wurzburg, Bioctr, Field Stn Fabrikschleichach, Glashuttenstr 5, D-96181 Rauhenebrach, Germany.","univ wurzburg","bioctr","96181"," rauhenebrach",NA,"germany",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"831",831,831,"Schaefer, Hanno",8,"Tech Univ Munich, Dept Ecol & Ecosyst Management, Plant Biodivers, Emil Ramann Str 2, D-85354 Freising Weihenstephan, Germany.","tech univ munich","dept ecol & ecosyst management","85354"," freising weihenstephan",NA,"germany",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"832",832,832,"Thorn, Simon",1,"Univ Wurzburg, Bioctr, Field Stn Fabrikschleichach, Glashuttenstr 5, D-96181 Rauhenebrach, Germany.","univ wurzburg","bioctr","96181"," rauhenebrach",NA,"germany",NA,NA,NA,"WOS:000508802500001",147,"J","2020","WILEY"
"833",833,833,"Boulinier, Thierry",5,"Univ Paul Valery Montpellier 3, EPHE, CNRS, Univ Montpellier,CEFE,IRD, Montpellier, France.","univ paul valery montpellier 3","ephe",NA,"ird","montpellier","france",NA,NA,"0000-0002-5898-7667","WOS:000506952400001",148,"J","2020","WILEY"
"834",834,834,"Chambert, Thierry",3,"Univ Paul Valery Montpellier 3, EPHE, CNRS, Univ Montpellier,CEFE,IRD, Montpellier, France.","univ paul valery montpellier 3","ephe",NA,"ird","montpellier","france",NA,NA,"0000-0002-9450-9080","WOS:000506952400001",148,"J","2020","WILEY"
"835",835,835,"Gamble, Amandine",1,"Univ Paul Valery Montpellier 3, EPHE, CNRS, Univ Montpellier,CEFE,IRD, Montpellier, France.","univ paul valery montpellier 3","ephe",NA,"ird","montpellier","france",NA,NA,"0000-0001-5430-9124","WOS:000506952400001",148,"J","2020","WILEY"
"836",836,836,"Garnier, Romain",2,"Georgetown Univ, Dept Biol, 37th & O St, Washington, DC 20057 USA.","georgetown univ","37th & o st","20057","washington","dc","usa",NA,NA,NA,"WOS:000506952400001",148,"J","2020","WILEY"
"837",837,837,"Gimenez, Olivier",4,"Univ Paul Valery Montpellier 3, EPHE, CNRS, Univ Montpellier,CEFE,IRD, Montpellier, France.","univ paul valery montpellier 3","ephe",NA,"ird","montpellier","france",NA,NA,"0000-0001-7001-5142","WOS:000506952400001",148,"J","2020","WILEY"
"838",838,838,"Barve, Sahas",1,"Old Dominion Univ, Norfolk, VA 23529 USA.","old dominion univ",NA,"23529","norfolk","va","usa",NA,NA,NA,"WOS:000506915700001",149,"J","2020","WILEY"
"839",839,839,"Chamberlain, Samuel D.",4,"Univ Calif Berkeley, Berkeley, CA 94720 USA.","univ calif berkeley",NA,"94720","berkeley","ca","usa",NA,NA,NA,"WOS:000506915700001",149,"J","2020","WILEY"
"840",840,840,"Hagemeyer, Natasha D. G.",2,"Old Dominion Univ, Norfolk, VA 23529 USA.","old dominion univ",NA,"23529","norfolk","va","usa",NA,NA,NA,"WOS:000506915700001",149,"J","2020","WILEY"
"841",841,841,"Koenig, Walter D.",5,"Univ Calif, Hastings Nat Hist Reservat, Carmel Valley, CA 93924 USA.","univ calif","hastings nat hist reservat","93924","carmel valley","ca","usa",NA,NA,"0000-0001-6207-1427","WOS:000506915700001",149,"J","2020","WILEY"
"842",842,842,"Walters, Eric L.",7,"Old Dominion Univ, Norfolk, VA 23529 USA.","old dominion univ",NA,"23529","norfolk","va","usa",NA,"C-1685-2008","0000-0002-9414-5758","WOS:000506915700001",149,"J","2020","WILEY"
"843",843,843,"Winkler, David W.",6,"Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","cornell univ","dept ecol & evolutionary biol","14853","ithaca","ny","usa",NA,NA,NA,"WOS:000506915700001",149,"J","2020","WILEY"
"844",844,844,"Winter, Russell",3,"Old Dominion Univ, Norfolk, VA 23529 USA.","old dominion univ",NA,"23529","norfolk","va","usa",NA,NA,NA,"WOS:000506915700001",149,"J","2020","WILEY"
